@relation IBMdataset

@attribute 1 numeric
@attribute 0 numeric

@data
1600,17
1600,18
1600,19
1600,21
1600,23
1600,25
1600,26
1600,28
1600,29
1600,33
1600,34
1600,35
1600,36
1600,39
1600,40
1600,41
1600,43
1600,44
1600,46
1600,48
1600,50
1600,51
1600,52
1600,57
1600,60
1600,61
1600,62
1600,63
1600,65
1600,66
1600,67
1600,69
1600,71
1600,72
1600,74
1600,77
1600,78
1600,79
1600,81
1600,83
1600,85
1600,86
1600,87
1600,88
1600,89
1600,93
1600,95
1600,97
1601,4
1601,5
1601,6
1601,7
1601,10
1601,11
1601,14
1601,17
1601,22
1601,24
1601,28
1601,29
1601,32
1601,36
1601,38
1601,39
1601,40
1601,41
1601,43
1601,47
1601,48
1601,50
1601,51
1601,52
1601,57
1601,59
1601,60
1601,61
1601,62
1601,63
1601,67
1601,68
1601,69
1601,73
1601,78
1601,80
1601,81
1601,83
1601,85
1601,87
1601,89
1601,91
1601,92
1601,93
1601,95
1601,97
1602,0
1602,1
1602,3
1602,4
1602,8
1602,10
1602,11
1602,12
1602,13
1602,15
1602,21
1602,23
1602,28
1602,30
1602,32
1602,33
1602,36
1602,38
1602,39
1602,40
1602,41
1602,43
1602,48
1602,49
1602,51
1602,55
1602,57
1602,60
1602,62
1602,63
1602,67
1602,68
1602,69
1602,70
1602,71
1602,72
1602,73
1602,78
1602,80
1602,83
1602,85
1602,87
1602,91
1602,93
1602,94
1602,95
1602,98
1603,0
1603,1
1603,3
1603,4
1603,5
1603,6
1603,7
1603,8
1603,9
1603,11
1603,12
1603,13
1603,17
1603,18
1603,24
1603,25
1603,27
1603,28
1603,33
1603,34
1603,35
1603,36
1603,38
1603,39
1603,40
1603,41
1603,42
1603,43
1603,44
1603,45
1603,46
1603,47
1603,48
1603,49
1603,50
1603,52
1603,55
1603,61
1603,62
1603,63
1603,66
1603,67
1603,69
1603,70
1603,71
1603,72
1603,73
1603,74
1603,78
1603,80
1603,81
1603,83
1603,85
1603,86
1603,87
1603,88
1603,89
1603,91
1603,93
1603,95
1603,97
1604,0
1604,3
1604,6
1604,7
1604,8
1604,9
1604,11
1604,14
1604,16
1604,17
1604,21
1604,22
1604,26
1604,29
1604,34
1604,35
1604,36
1604,38
1604,39
1604,40
1604,42
1604,45
1604,47
1604,50
1604,52
1604,55
1604,59
1604,61
1604,63
1604,66
1604,67
1604,69
1604,71
1604,72
1604,73
1604,78
1604,81
1604,85
1604,86
1604,87
1604,93
1604,95
1605,5
1605,7
1605,8
1605,9
1605,10
1605,11
1605,13
1605,16
1605,18
1605,23
1605,28
1605,34
1605,35
1605,36
1605,38
1605,39
1605,41
1605,42
1605,44
1605,47
1605,51
1605,52
1605,55
1605,60
1605,62
1605,63
1605,66
1605,71
1605,73
1605,75
1605,81
1605,85
1605,86
1605,87
1605,89
1605,91
1605,93
1605,94
1606,3
1606,9
1606,10
1606,11
1606,12
1606,13
1606,14
1606,16
1606,18
1606,23
1606,24
1606,25
1606,26
1606,28
1606,29
1606,33
1606,34
1606,36
1606,38
1606,39
1606,48
1606,49
1606,50
1606,51
1606,52
1606,61
1606,63
1606,67
1606,69
1606,72
1606,73
1606,74
1606,80
1606,81
1606,85
1606,86
1606,87
1606,89
1606,93
1606,99
1607,0
1607,4
1607,5
1607,8
1607,10
1607,11
1607,12
1607,13
1607,14
1607,15
1607,17
1607,21
1607,23
1607,24
1607,26
1607,28
1607,31
1607,33
1607,36
1607,38
1607,40
1607,41
1607,42
1607,43
1607,46
1607,48
1607,49
1607,50
1607,51
1607,52
1607,54
1607,61
1607,62
1607,63
1607,64
1607,67
1607,69
1607,70
1607,72
1607,73
1607,74
1607,76
1607,78
1607,80
1607,81
1607,83
1607,85
1607,86
1607,87
1607,89
1607,91
1607,92
1607,97
1608,0
1608,3
1608,9
1608,11
1608,13
1608,14
1608,15
1608,17
1608,19
1608,21
1608,26
1608,28
1608,29
1608,33
1608,34
1608,35
1608,36
1608,38
1608,39
1608,40
1608,43
1608,45
1608,47
1608,48
1608,50
1608,51
1608,52
1608,53
1608,60
1608,63
1608,66
1608,67
1608,69
1608,71
1608,72
1608,73
1608,78
1608,81
1608,83
1608,87
1608,88
1608,92
1608,93
1609,3
1609,7
1609,9
1609,10
1609,11
1609,12
1609,14
1609,28
1609,29
1609,34
1609,36
1609,38
1609,39
1609,40
1609,45
1609,48
1609,51
1609,52
1609,53
1609,54
1609,55
1609,57
1609,60
1609,61
1609,62
1609,63
1609,66
1609,69
1609,72
1609,73
1609,74
1609,78
1609,80
1609,81
1609,83
1609,85
1609,86
1609,87
1609,89
1609,93
1609,95
1609,96
1609,97
1610,0
1610,4
1610,5
1610,8
1610,9
1610,11
1610,14
1610,17
1610,19
1610,21
1610,23
1610,25
1610,28
1610,29
1610,35
1610,36
1610,38
1610,39
1610,41
1610,43
1610,47
1610,50
1610,51
1610,52
1610,54
1610,60
1610,61
1610,62
1610,63
1610,67
1610,68
1610,69
1610,71
1610,72
1610,73
1610,74
1610,76
1610,78
1610,80
1610,81
1610,83
1610,85
1610,86
1610,87
1610,89
1610,91
1610,93
1610,94
1610,96
1610,97
1610,98
1611,3
1611,5
1611,11
1611,12
1611,17
1611,21
1611,23
1611,24
1611,27
1611,28
1611,35
1611,36
1611,38
1611,39
1611,40
1611,41
1611,43
1611,45
1611,47
1611,48
1611,49
1611,52
1611,53
1611,55
1611,62
1611,63
1611,69
1611,71
1611,72
1611,73
1611,74
1611,75
1611,78
1611,80
1611,81
1611,83
1611,84
1611,85
1611,86
1611,87
1611,93
1611,94
1611,95
1611,96
1611,98
1612,3
1612,5
1612,6
1612,7
1612,8
1612,9
1612,10
1612,11
1612,12
1612,14
1612,17
1612,18
1612,25
1612,28
1612,29
1612,34
1612,35
1612,36
1612,38
1612,39
1612,40
1612,41
1612,42
1612,48
1612,49
1612,51
1612,52
1612,55
1612,60
1612,62
1612,63
1612,67
1612,69
1612,71
1612,73
1612,74
1612,77
1612,78
1612,80
1612,83
1612,85
1612,86
1612,87
1612,89
1612,95
1612,96
1613,0
1613,3
1613,5
1613,7
1613,9
1613,11
1613,12
1613,13
1613,14
1613,17
1613,21
1613,23
1613,28
1613,29
1613,33
1613,36
1613,38
1613,39
1613,40
1613,43
1613,47
1613,51
1613,52
1613,55
1613,60
1613,62
1613,63
1613,66
1613,67
1613,68
1613,69
1613,70
1613,71
1613,72
1613,77
1613,78
1613,80
1613,81
1613,83
1613,85
1613,86
1613,87
1613,88
1613,89
1614,0
1614,3
1614,5
1614,6
1614,8
1614,9
1614,11
1614,15
1614,17
1614,21
1614,22
1614,23
1614,24
1614,28
1614,29
1614,34
1614,35
1614,36
1614,39
1614,40
1614,41
1614,43
1614,45
1614,46
1614,47
1614,48
1614,51
1614,55
1614,61
1614,63
1614,65
1614,68
1614,69
1614,71
1614,72
1614,73
1614,77
1614,78
1614,81
1614,85
1614,86
1614,87
1614,88
1614,89
1614,93
1614,97
1615,3
1615,4
1615,5
1615,7
1615,8
1615,10
1615,16
1615,17
1615,19
1615,21
1615,23
1615,24
1615,25
1615,26
1615,28
1615,29
1615,31
1615,36
1615,38
1615,39
1615,40
1615,42
1615,43
1615,46
1615,47
1615,48
1615,49
1615,50
1615,51
1615,52
1615,59
1615,61
1615,62
1615,63
1615,66
1615,69
1615,72
1615,73
1615,74
1615,75
1615,76
1615,78
1615,80
1615,81
1615,83
1615,85
1615,86
1615,87
1615,88
1615,89
1615,93
1615,96
1616,3
1616,4
1616,5
1616,8
1616,9
1616,11
1616,12
1616,16
1616,17
1616,23
1616,26
1616,31
1616,33
1616,34
1616,36
1616,38
1616,39
1616,40
1616,46
1616,47
1616,48
1616,49
1616,50
1616,51
1616,52
1616,60
1616,62
1616,63
1616,66
1616,67
1616,68
1616,69
1616,72
1616,75
1616,76
1616,79
1616,80
1616,81
1616,85
1616,86
1616,87
1616,89
1616,93
1616,95
1616,99
1617,1
1617,3
1617,4
1617,6
1617,7
1617,8
1617,9
1617,11
1617,12
1617,14
1617,17
1617,18
1617,19
1617,23
1617,26
1617,28
1617,29
1617,31
1617,33
1617,35
1617,36
1617,38
1617,39
1617,40
1617,42
1617,46
1617,47
1617,48
1617,50
1617,51
1617,52
1617,57
1617,61
1617,62
1617,63
1617,68
1617,69
1617,71
1617,73
1617,74
1617,75
1617,78
1617,81
1617,83
1617,85
1617,86
1617,87
1617,88
1617,89
1617,90
1617,91
1617,97
1618,0
1618,3
1618,4
1618,8
1618,10
1618,11
1618,12
1618,13
1618,14
1618,18
1618,21
1618,22
1618,25
1618,28
1618,34
1618,35
1618,36
1618,38
1618,40
1618,42
1618,43
1618,44
1618,48
1618,49
1618,51
1618,53
1618,55
1618,60
1618,61
1618,62
1618,63
1618,67
1618,68
1618,69
1618,70
1618,72
1618,73
1618,78
1618,80
1618,81
1618,83
1618,85
1618,87
1618,89
1618,90
1618,91
1619,0
1619,3
1619,4
1619,6
1619,7
1619,8
1619,9
1619,10
1619,11
1619,13
1619,15
1619,16
1619,17
1619,18
1619,20
1619,21
1619,23
1619,24
1619,25
1619,26
1619,27
1619,28
1619,33
1619,35
1619,36
1619,38
1619,39
1619,40
1619,42
1619,47
1619,48
1619,49
1619,50
1619,52
1619,53
1619,55
1619,57
1619,60
1619,61
1619,62
1619,63
1619,66
1619,67
1619,69
1619,70
1619,71
1619,74
1619,75
1619,76
1619,78
1619,80
1619,81
1619,83
1619,85
1619,86
1619,87
1619,89
1619,90
1619,92
1619,93
1619,94
1619,95
1619,97
1620,2
1620,3
1620,4
1620,7
1620,8
1620,9
1620,10
1620,11
1620,12
1620,13
1620,17
1620,18
1620,20
1620,21
1620,22
1620,23
1620,24
1620,30
1620,31
1620,34
1620,36
1620,38
1620,39
1620,40
1620,41
1620,48
1620,50
1620,51
1620,52
1620,60
1620,61
1620,62
1620,63
1620,69
1620,71
1620,73
1620,74
1620,76
1620,78
1620,79
1620,81
1620,82
1620,83
1620,85
1620,86
1620,87
1620,89
1620,93
1621,4
1621,5
1621,8
1621,9
1621,10
1621,11
1621,12
1621,17
1621,21
1621,25
1621,26
1621,28
1621,29
1621,33
1621,34
1621,35
1621,36
1621,38
1621,39
1621,43
1621,46
1621,47
1621,48
1621,49
1621,50
1621,51
1621,62
1621,63
1621,67
1621,68
1621,69
1621,71
1621,73
1621,74
1621,80
1621,81
1621,83
1621,85
1621,86
1621,87
1621,89
1621,92
1621,98
1621,99
1622,0
1622,3
1622,6
1622,7
1622,8
1622,9
1622,11
1622,13
1622,14
1622,17
1622,21
1622,22
1622,23
1622,26
1622,28
1622,29
1622,35
1622,36
1622,38
1622,39
1622,40
1622,43
1622,45
1622,47
1622,49
1622,51
1622,57
1622,59
1622,61
1622,62
1622,63
1622,64
1622,67
1622,68
1622,69
1622,70
1622,71
1622,72
1622,75
1622,78
1622,80
1622,83
1622,84
1622,85
1622,86
1622,87
1622,89
1622,91
1622,93
1622,95
1622,98
1623,3
1623,5
1623,6
1623,8
1623,9
1623,12
1623,14
1623,17
1623,19
1623,21
1623,22
1623,23
1623,24
1623,26
1623,28
1623,32
1623,33
1623,34
1623,35
1623,36
1623,38
1623,39
1623,40
1623,42
1623,43
1623,46
1623,47
1623,48
1623,49
1623,51
1623,53
1623,61
1623,63
1623,68
1623,69
1623,70
1623,71
1623,74
1623,76
1623,78
1623,80
1623,81
1623,85
1623,87
1623,90
1623,91
1623,93
1623,95
1623,98
1624,3
1624,8
1624,9
1624,11
1624,13
1624,14
1624,17
1624,21
1624,22
1624,23
1624,24
1624,25
1624,28
1624,29
1624,34
1624,35
1624,36
1624,38
1624,39
1624,41
1624,43
1624,50
1624,53
1624,55
1624,60
1624,63
1624,66
1624,67
1624,69
1624,70
1624,72
1624,78
1624,80
1624,81
1624,83
1624,85
1624,87
1624,88
1624,89
1624,93
1624,95
1624,99
1625,3
1625,5
1625,6
1625,7
1625,8
1625,9
1625,11
1625,12
1625,14
1625,17
1625,21
1625,23
1625,25
1625,26
1625,28
1625,29
1625,31
1625,33
1625,34
1625,35
1625,36
1625,38
1625,39
1625,40
1625,43
1625,46
1625,47
1625,48
1625,49
1625,50
1625,51
1625,52
1625,53
1625,55
1625,57
1625,60
1625,61
1625,62
1625,63
1625,67
1625,69
1625,70
1625,71
1625,72
1625,73
1625,76
1625,78
1625,80
1625,81
1625,83
1625,85
1625,86
1625,87
1625,89
1625,92
1625,93
1625,96
1626,3
1626,4
1626,5
1626,6
1626,7
1626,10
1626,11
1626,12
1626,13
1626,16
1626,17
1626,19
1626,22
1626,23
1626,25
1626,29
1626,31
1626,33
1626,34
1626,35
1626,36
1626,38
1626,40
1626,42
1626,43
1626,47
1626,48
1626,50
1626,51
1626,52
1626,55
1626,61
1626,62
1626,63
1626,67
1626,68
1626,69
1626,70
1626,72
1626,75
1626,77
1626,78
1626,80
1626,81
1626,83
1626,85
1626,86
1626,87
1626,89
1626,90
1626,93
1626,95
1627,0
1627,5
1627,8
1627,9
1627,11
1627,12
1627,14
1627,17
1627,21
1627,22
1627,23
1627,24
1627,29
1627,35
1627,36
1627,38
1627,39
1627,40
1627,41
1627,42
1627,43
1627,49
1627,50
1627,51
1627,52
1627,53
1627,55
1627,61
1627,62
1627,63
1627,67
1627,69
1627,72
1627,76
1627,78
1627,81
1627,83
1627,86
1627,87
1627,89
1627,90
1627,91
1627,92
1627,93
1627,95
1627,96
1627,97
1627,98
1628,0
1628,3
1628,5
1628,9
1628,11
1628,12
1628,13
1628,14
1628,17
1628,21
1628,23
1628,24
1628,25
1628,28
1628,29
1628,34
1628,35
1628,36
1628,38
1628,39
1628,40
1628,43
1628,44
1628,45
1628,47
1628,48
1628,50
1628,51
1628,52
1628,57
1628,61
1628,62
1628,63
1628,66
1628,67
1628,68
1628,69
1628,70
1628,71
1628,72
1628,74
1628,76
1628,78
1628,81
1628,83
1628,85
1628,86
1628,87
1628,88
1628,89
1628,90
1629,0
1629,4
1629,5
1629,8
1629,9
1629,11
1629,14
1629,17
1629,19
1629,25
1629,26
1629,28
1629,29
1629,33
1629,36
1629,38
1629,40
1629,43
1629,44
1629,47
1629,48
1629,55
1629,60
1629,63
1629,66
1629,68
1629,69
1629,71
1629,72
1629,73
1629,74
1629,75
1629,79
1629,81
1629,83
1629,84
1629,85
1629,87
1629,90
1629,91
1629,93
1629,94
1629,95
1629,97
1629,99
1630,3
1630,6
1630,7
1630,9
1630,11
1630,12
1630,17
1630,18
1630,19
1630,23
1630,25
1630,26
1630,28
1630,31
1630,33
1630,34
1630,35
1630,36
1630,38
1630,39
1630,42
1630,43
1630,46
1630,47
1630,48
1630,50
1630,51
1630,52
1630,53
1630,54
1630,55
1630,57
1630,59
1630,63
1630,66
1630,67
1630,68
1630,69
1630,72
1630,76
1630,78
1630,80
1630,81
1630,82
1630,83
1630,84
1630,85
1630,86
1630,87
1630,88
1630,89
1630,93
1630,94
1630,95
1630,96
1631,3
1631,8
1631,9
1631,10
1631,11
1631,12
1631,14
1631,17
1631,19
1631,20
1631,23
1631,25
1631,26
1631,33
1631,34
1631,35
1631,36
1631,38
1631,39
1631,40
1631,42
1631,43
1631,46
1631,47
1631,48
1631,53
1631,59
1631,61
1631,63
1631,67
1631,69
1631,71
1631,74
1631,78
1631,80
1631,81
1631,83
1631,85
1631,87
1631,89
1631,90
1631,93
1631,95
1631,97
1632,5
1632,8
1632,9
1632,11
1632,12
1632,14
1632,15
1632,17
1632,20
1632,21
1632,25
1632,26
1632,29
1632,35
1632,38
1632,40
1632,42
1632,47
1632,48
1632,49
1632,50
1632,51
1632,52
1632,53
1632,62
1632,63
1632,67
1632,69
1632,70
1632,72
1632,77
1632,80
1632,81
1632,83
1632,85
1632,86
1632,87
1632,88
1632,91
1632,94
1632,95
1632,97
1632,99
1633,5
1633,8
1633,9
1633,11
1633,14
1633,32
1633,33
1633,35
1633,38
1633,39
1633,46
1633,47
1633,48
1633,49
1633,51
1633,52
1633,60
1633,61
1633,63
1633,66
1633,71
1633,72
1633,73
1633,78
1633,80
1633,83
1633,85
1633,86
1633,87
1633,89
1633,90
1633,93
1633,95
1633,98
1634,0
1634,3
1634,11
1634,12
1634,13
1634,14
1634,17
1634,18
1634,21
1634,28
1634,29
1634,33
1634,38
1634,40
1634,57
1634,63
1634,68
1634,71
1634,76
1634,80
1634,87
1634,89
1634,97
1635,0
1635,1
1635,3
1635,8
1635,9
1635,11
1635,16
1635,17
1635,19
1635,21
1635,26
1635,28
1635,29
1635,31
1635,34
1635,35
1635,36
1635,38
1635,39
1635,40
1635,41
1635,42
1635,43
1635,46
1635,47
1635,48
1635,49
1635,50
1635,51
1635,52
1635,54
1635,57
1635,61
1635,63
1635,69
1635,72
1635,73
1635,76
1635,78
1635,81
1635,83
1635,85
1635,87
1635,89
1635,93
1635,97
1635,98
1636,0
1636,3
1636,4
1636,5
1636,6
1636,7
1636,9
1636,11
1636,12
1636,14
1636,17
1636,18
1636,20
1636,21
1636,22
1636,23
1636,26
1636,28
1636,33
1636,34
1636,35
1636,36
1636,38
1636,39
1636,43
1636,44
1636,47
1636,48
1636,50
1636,51
1636,52
1636,53
1636,54
1636,57
1636,59
1636,60
1636,62
1636,63
1636,67
1636,68
1636,69
1636,70
1636,72
1636,75
1636,76
1636,78
1636,80
1636,81
1636,83
1636,85
1636,87
1636,88
1636,90
1636,92
1636,93
1636,94
1636,95
1636,96
1636,97
1636,98
1637,0
1637,3
1637,5
1637,6
1637,7
1637,8
1637,9
1637,14
1637,16
1637,17
1637,21
1637,22
1637,28
1637,29
1637,34
1637,35
1637,36
1637,38
1637,39
1637,40
1637,41
1637,47
1637,48
1637,50
1637,57
1637,59
1637,61
1637,63
1637,66
1637,68
1637,69
1637,70
1637,73
1637,77
1637,78
1637,80
1637,81
1637,82
1637,85
1637,86
1637,87
1637,88
1637,90
1637,99
1638,3
1638,5
1638,6
1638,7
1638,10
1638,11
1638,12
1638,13
1638,14
1638,17
1638,19
1638,23
1638,25
1638,28
1638,29
1638,31
1638,35
1638,36
1638,38
1638,39
1638,40
1638,42
1638,43
1638,47
1638,48
1638,51
1638,53
1638,55
1638,61
1638,62
1638,63
1638,69
1638,71
1638,72
1638,73
1638,74
1638,76
1638,77
1638,80
1638,81
1638,83
1638,86
1638,87
1638,94
1638,95
1638,97
1639,3
1639,5
1639,8
1639,9
1639,10
1639,11
1639,14
1639,16
1639,17
1639,20
1639,21
1639,23
1639,25
1639,26
1639,28
1639,29
1639,33
1639,34
1639,36
1639,38
1639,39
1639,40
1639,42
1639,43
1639,45
1639,47
1639,48
1639,50
1639,51
1639,52
1639,57
1639,61
1639,62
1639,63
1639,69
1639,72
1639,78
1639,80
1639,81
1639,83
1639,85
1639,86
1639,87
1639,88
1639,89
1639,93
1639,95
1639,97
1640,0
1640,3
1640,5
1640,6
1640,7
1640,8
1640,11
1640,12
1640,13
1640,14
1640,16
1640,17
1640,18
1640,24
1640,28
1640,29
1640,33
1640,34
1640,35
1640,36
1640,38
1640,39
1640,40
1640,41
1640,42
1640,47
1640,49
1640,50
1640,51
1640,52
1640,55
1640,61
1640,63
1640,66
1640,67
1640,69
1640,71
1640,74
1640,76
1640,77
1640,83
1640,85
1640,86
1640,87
1640,88
1640,92
1640,93
1640,96
1640,99
1641,0
1641,3
1641,4
1641,6
1641,8
1641,10
1641,11
1641,16
1641,17
1641,21
1641,23
1641,24
1641,25
1641,27
1641,28
1641,34
1641,35
1641,36
1641,39
1641,44
1641,46
1641,47
1641,48
1641,49
1641,51
1641,52
1641,55
1641,57
1641,60
1641,62
1641,63
1641,68
1641,69
1641,70
1641,71
1641,72
1641,73
1641,79
1641,85
1641,87
1641,92
1641,94
1641,95
1641,96
1642,0
1642,3
1642,5
1642,6
1642,8
1642,9
1642,10
1642,11
1642,13
1642,14
1642,15
1642,17
1642,21
1642,24
1642,25
1642,26
1642,29
1642,33
1642,35
1642,36
1642,38
1642,39
1642,40
1642,42
1642,43
1642,45
1642,47
1642,48
1642,49
1642,51
1642,52
1642,53
1642,59
1642,60
1642,61
1642,62
1642,63
1642,66
1642,67
1642,68
1642,69
1642,70
1642,71
1642,72
1642,73
1642,75
1642,80
1642,81
1642,82
1642,83
1642,84
1642,86
1642,87
1642,88
1642,89
1642,93
1642,96
1642,98
1643,0
1643,3
1643,4
1643,6
1643,8
1643,9
1643,10
1643,11
1643,12
1643,13
1643,15
1643,17
1643,18
1643,20
1643,23
1643,26
1643,27
1643,28
1643,29
1643,31
1643,33
1643,34
1643,35
1643,36
1643,38
1643,39
1643,42
1643,43
1643,44
1643,45
1643,48
1643,51
1643,52
1643,55
1643,57
1643,59
1643,60
1643,61
1643,63
1643,66
1643,68
1643,69
1643,70
1643,71
1643,72
1643,76
1643,78
1643,80
1643,81
1643,83
1643,85
1643,86
1643,87
1643,88
1643,89
1643,93
1643,94
1643,95
1643,97
1643,99
1644,0
1644,1
1644,3
1644,4
1644,5
1644,6
1644,7
1644,8
1644,9
1644,11
1644,14
1644,17
1644,18
1644,21
1644,23
1644,26
1644,28
1644,29
1644,35
1644,36
1644,38
1644,39
1644,42
1644,43
1644,44
1644,45
1644,47
1644,49
1644,50
1644,51
1644,52
1644,61
1644,62
1644,63
1644,64
1644,67
1644,68
1644,69
1644,72
1644,73
1644,74
1644,78
1644,81
1644,83
1644,86
1644,87
1644,89
1644,97
1644,99
1645,3
1645,5
1645,6
1645,7
1645,8
1645,9
1645,10
1645,11
1645,13
1645,19
1645,20
1645,23
1645,25
1645,26
1645,28
1645,29
1645,33
1645,35
1645,36
1645,38
1645,40
1645,42
1645,43
1645,46
1645,47
1645,48
1645,49
1645,50
1645,51
1645,52
1645,53
1645,54
1645,55
1645,59
1645,60
1645,61
1645,62
1645,63
1645,66
1645,67
1645,69
1645,72
1645,73
1645,74
1645,76
1645,78
1645,79
1645,80
1645,81
1645,82
1645,83
1645,86
1645,87
1645,89
1645,90
1645,92
1645,97
1646,0
1646,3
1646,4
1646,5
1646,6
1646,8
1646,11
1646,14
1646,15
1646,17
1646,19
1646,21
1646,22
1646,24
1646,25
1646,26
1646,27
1646,28
1646,29
1646,33
1646,36
1646,38
1646,39
1646,40
1646,42
1646,43
1646,44
1646,46
1646,47
1646,48
1646,49
1646,53
1646,55
1646,60
1646,61
1646,62
1646,63
1646,66
1646,67
1646,69
1646,72
1646,73
1646,74
1646,78
1646,80
1646,81
1646,83
1646,85
1646,86
1646,87
1646,89
1646,95
1646,98
1647,0
1647,3
1647,4
1647,8
1647,9
1647,11
1647,17
1647,21
1647,34
1647,35
1647,36
1647,38
1647,40
1647,42
1647,43
1647,45
1647,46
1647,48
1647,51
1647,52
1647,55
1647,63
1647,64
1647,66
1647,67
1647,69
1647,70
1647,74
1647,75
1647,76
1647,79
1647,80
1647,82
1647,83
1647,86
1647,87
1647,89
1647,90
1647,97
1648,0
1648,3
1648,7
1648,8
1648,9
1648,11
1648,13
1648,14
1648,18
1648,21
1648,24
1648,25
1648,28
1648,29
1648,33
1648,34
1648,35
1648,36
1648,38
1648,40
1648,43
1648,45
1648,47
1648,48
1648,50
1648,52
1648,53
1648,55
1648,57
1648,62
1648,63
1648,66
1648,67
1648,69
1648,70
1648,71
1648,73
1648,74
1648,78
1648,80
1648,81
1648,83
1648,85
1648,86
1648,89
1648,90
1648,91
1648,94
1648,95
1648,96
1648,98
1649,0
1649,3
1649,4
1649,6
1649,7
1649,8
1649,9
1649,11
1649,12
1649,14
1649,17
1649,18
1649,19
1649,20
1649,21
1649,23
1649,26
1649,28
1649,29
1649,35
1649,36
1649,38
1649,39
1649,40
1649,43
1649,45
1649,47
1649,48
1649,49
1649,50
1649,51
1649,52
1649,53
1649,55
1649,57
1649,61
1649,63
1649,66
1649,69
1649,71
1649,72
1649,74
1649,76
1649,77
1649,78
1649,80
1649,81
1649,83
1649,85
1649,87
1649,88
1649,89
1649,90
1649,94
1649,95
1649,97
1650,0
1650,3
1650,9
1650,11
1650,17
1650,20
1650,22
1650,25
1650,26
1650,28
1650,31
1650,34
1650,35
1650,36
1650,38
1650,39
1650,41
1650,45
1650,46
1650,47
1650,48
1650,50
1650,51
1650,53
1650,54
1650,55
1650,57
1650,61
1650,63
1650,66
1650,67
1650,68
1650,69
1650,70
1650,71
1650,72
1650,73
1650,74
1650,76
1650,77
1650,78
1650,80
1650,81
1650,85
1650,86
1650,87
1650,92
1650,93
1650,97
1650,98
1651,0
1651,4
1651,6
1651,7
1651,8
1651,9
1651,10
1651,11
1651,13
1651,14
1651,15
1651,16
1651,17
1651,18
1651,22
1651,23
1651,24
1651,25
1651,26
1651,28
1651,31
1651,35
1651,36
1651,38
1651,39
1651,40
1651,42
1651,43
1651,44
1651,46
1651,47
1651,48
1651,49
1651,50
1651,51
1651,52
1651,53
1651,57
1651,59
1651,61
1651,62
1651,63
1651,67
1651,68
1651,69
1651,72
1651,73
1651,74
1651,75
1651,76
1651,77
1651,78
1651,79
1651,80
1651,81
1651,83
1651,85
1651,86
1651,87
1651,88
1651,96
1651,98
1652,0
1652,3
1652,4
1652,7
1652,8
1652,9
1652,11
1652,14
1652,15
1652,17
1652,21
1652,23
1652,25
1652,28
1652,33
1652,34
1652,35
1652,36
1652,38
1652,39
1652,40
1652,41
1652,43
1652,47
1652,49
1652,51
1652,52
1652,54
1652,55
1652,57
1652,60
1652,62
1652,63
1652,67
1652,68
1652,69
1652,71
1652,72
1652,73
1652,74
1652,76
1652,77
1652,79
1652,80
1652,83
1652,86
1652,87
1652,89
1652,90
1652,91
1652,93
1652,95
1652,97
1652,99
1653,3
1653,4
1653,5
1653,6
1653,7
1653,8
1653,9
1653,10
1653,11
1653,17
1653,18
1653,21
1653,25
1653,28
1653,29
1653,34
1653,36
1653,38
1653,39
1653,40
1653,42
1653,43
1653,47
1653,48
1653,49
1653,51
1653,60
1653,61
1653,63
1653,66
1653,67
1653,69
1653,71
1653,72
1653,73
1653,77
1653,78
1653,79
1653,81
1653,83
1653,85
1653,86
1653,87
1653,88
1653,92
1653,93
1653,95
1653,98
1653,99
1654,0
1654,3
1654,5
1654,8
1654,9
1654,10
1654,11
1654,14
1654,18
1654,19
1654,21
1654,22
1654,26
1654,28
1654,29
1654,33
1654,35
1654,36
1654,40
1654,42
1654,43
1654,48
1654,50
1654,51
1654,52
1654,53
1654,57
1654,59
1654,61
1654,62
1654,63
1654,67
1654,69
1654,76
1654,78
1654,80
1654,81
1654,83
1654,85
1654,87
1654,89
1654,93
1654,95
1654,96
1655,0
1655,3
1655,7
1655,8
1655,11
1655,12
1655,13
1655,14
1655,17
1655,18
1655,19
1655,20
1655,25
1655,26
1655,28
1655,33
1655,34
1655,35
1655,36
1655,38
1655,39
1655,40
1655,42
1655,43
1655,48
1655,49
1655,50
1655,51
1655,55
1655,57
1655,59
1655,61
1655,62
1655,63
1655,66
1655,67
1655,68
1655,69
1655,71
1655,73
1655,78
1655,79
1655,83
1655,85
1655,86
1655,87
1655,89
1655,93
1655,95
1655,97
1656,3
1656,4
1656,9
1656,11
1656,12
1656,14
1656,21
1656,25
1656,26
1656,28
1656,29
1656,33
1656,34
1656,36
1656,38
1656,39
1656,43
1656,45
1656,47
1656,48
1656,49
1656,59
1656,60
1656,61
1656,63
1656,64
1656,65
1656,67
1656,69
1656,71
1656,72
1656,73
1656,78
1656,80
1656,83
1656,85
1656,86
1656,87
1656,89
1656,90
1657,3
1657,4
1657,5
1657,7
1657,8
1657,10
1657,11
1657,12
1657,13
1657,17
1657,21
1657,22
1657,23
1657,29
1657,38
1657,39
1657,41
1657,42
1657,43
1657,45
1657,47
1657,48
1657,52
1657,55
1657,57
1657,63
1657,66
1657,67
1657,68
1657,69
1657,71
1657,72
1657,74
1657,76
1657,80
1657,81
1657,83
1657,85
1657,86
1657,87
1657,89
1657,93
1657,97
1658,0
1658,5
1658,8
